panel_label,series_key,series_label,amm_enabled,metric_name,metric_label,target_mode,endpoint_name,endpoint_label,sample_filter,n_used,mean,std,median,ci_level,ci_lo,ci_hi
Flash Crash,without_amm,Without AMM,0,price_resilience,Price Resilience,pre_shock_baseline,recovered_indicator,Recovered Indicator,all,300,0.8733333333333333,0.3331549132304482,1.0,0.95,0.8333333333333334,0.91
Flash Crash,without_amm,Without AMM,0,price_resilience,Price Resilience,pre_shock_baseline,time_observed_steps,Observed Time,all,300,179.40666666666667,195.16430250465712,85.5,0.95,157.9886666666667,200.73541666666662
Flash Crash,without_amm,Without AMM,0,price_resilience,Price Resilience,pre_shock_baseline,normalized_auc_abs,Normalized AUC,all,300,0.49248406222668206,0.3801596986635298,0.3976389528845936,0.95,0.45212503673569715,0.5390674044261605
Flash Crash,without_amm,Without AMM,0,price_resilience,Price Resilience,pre_shock_baseline,normalized_avg_impact,Normalized Average Impact,all,300,-0.08859555741716421,0.6244140111637411,-0.12421355863918504,0.95,-0.1605623533266057,-0.016948895942079174
Flash Crash,without_amm,Without AMM,0,price_resilience,Price Resilience,pre_shock_baseline,recovery_steps_recovered_only,Recovery Steps,recovered_only,262,118.40458015267176,118.92753701057461,71.5,0.95,104.35496183206106,132.29513358778624
Dealer Liquidity Crisis,with_amm,With AMM,1,price_resilience,Price Resilience,fair_value_gap,recovered_indicator,Recovered Indicator,all,300,1.0,0.0,1.0,0.95,1.0,1.0
Dealer Liquidity Crisis,with_amm,With AMM,1,price_resilience,Price Resilience,fair_value_gap,time_observed_steps,Observed Time,all,300,51.166666666666664,63.68220814589172,36.0,0.95,44.5895,59.07358333333331
Dealer Liquidity Crisis,with_amm,With AMM,1,price_resilience,Price Resilience,fair_value_gap,normalized_auc_abs,Normalized AUC,all,300,0.117788618541607,0.04209455196100482,0.11123117837179503,0.95,0.11344506456693063,0.12252364251756856
Dealer Liquidity Crisis,with_amm,With AMM,1,price_resilience,Price Resilience,fair_value_gap,normalized_avg_impact,Normalized Average Impact,all,300,0.27736498718430413,0.16709847896962804,0.27589752084916896,0.95,0.25781434890241867,0.29525486343134105
Dealer Liquidity Crisis,with_amm,With AMM,1,price_resilience,Price Resilience,fair_value_gap,recovery_steps_recovered_only,Recovery Steps,recovered_only,300,51.166666666666664,63.68220814589172,36.0,0.95,44.64591666666667,58.67033333333333
Dealer Liquidity Crisis,without_amm,Without AMM,0,price_resilience,Price Resilience,fair_value_gap,recovered_indicator,Recovered Indicator,all,300,0.9766666666666667,0.15121212222763153,1.0,0.95,0.9599166666666668,0.9933333333333333
